Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,IUPAC_name
CC1CC(OC2OC(CO)C(O)C(O)C2OC(=O)Cc2ccc(O)c(O)c2)CC(=O)O1,CC1CC(OC2OC(CO)C(O)C(O)C2OC(=O)Cc2ccc(O)c(O)c2)CC(=O)O1,bitter,phytocompounds_db,"[4,5-dihydroxy-6-(hydroxymethyl)-2-(2-methyl-6-oxooxan-4-yl)oxyoxan-3-yl] 2-(3,4-dihydroxyphenyl)acetate"
CSc1ccc(SCC(=O)O)cc1,CSc1ccc(SCC(=O)O)cc1,sour,IUPAC Dissocation Constants,2-(4-methylsulfanylphenyl)sulfanylacetic acid
CCCC(=O)c1c(O)oc(CCC)cc1=O,CCCC(=O)c1c(O)oc(CCC)cc1=O,sour,IUPAC Dissocation Constants,3-butanoyl-4-hydroxy-6-propylpyran-2-one
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,bitter,chemtastes_db,"2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,bitter,chemtastes_db,"4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide"
O=C1C=CC(=O)c2c(O)cccc21,O=C1C=CC(=O)c2c(O)cccc21,bitter,phytocompounds_db,"5-hydroxynaphthalene-1,4-dione"
Nc1ncc([N+](=O)[O-])s1,Nc1ncc([N+](=O)[O-])s1,bitter,chemtastes_db,"5-nitro-1,3-thiazol-2-amine"
O=C(O)CN(CC(=O)O)C1(C(=O)O)CCCC1,O=C(O)CN(CC(=O)O)C1(C(=O)O)CCCC1,sour,IUPAC Dissocation Constants,1-[bis(carboxymethyl)amino]cyclopentane-1-carboxylic acid
O=C(O)CSC(SCC(=O)O)C(SCC(=O)O)SCC(=O)O,O=C(O)CSC(SCC(=O)O)C(SCC(=O)O)SCC(=O)O,sour,IUPAC Dissocation Constants,"2-[1,2,2-tris(carboxymethylsulfanyl)ethylsulfanyl]acetic acid"
CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,bitter,chemtastes_db,"2-[2-[4,5-dihydroxy-2-(hydroxymethyl)-6-(5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-piperidine]-16-yl)oxyoxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
CCCC(O)C(=O)O,CCCC(O)C(=O)O,sour,IUPAC Dissocation Constants,2-hydroxypentanoic acid
COc1ccc(O)c(C(=O)O)c1,COc1ccc(O)c(C(=O)O)c1,sour,IUPAC Dissocation Constants,2-hydroxy-5-methoxybenzoic acid
OCC1OC(Oc2ccccc2)C(O)C(O)C1O,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,bitter,chemtastes_db,"2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol"
CN(C)c1ccc(C(=O)O)cc1,CN(C)c1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,4-(dimethylamino)benzoic acid
CCCc1nc(O)cc(O)n1,CCCc1nc(O)cc(O)n1,sour,IUPAC Dissocation Constants,4-hydroxy-2-propyl-1H-pyrimidin-6-one
Cc1ccc(F)cc1,Cc1ccc(F)cc1,bitter,chemtastes_db,1-fluoro-4-methylbenzene
Cc1cccc(C)c1C(=O)O,Cc1cccc(C)c1C(=O)O,sour,IUPAC Dissocation Constants,"2,6-dimethylbenzoic acid"
CCCCCCCc1[nH]c2ccccc2c(=O)c1O,CCCCCCCc1[nH]c2ccccc2c(=O)c1O,bitter,chemtastes_db,2-heptyl-3-hydroxy-1H-quinolin-4-one
CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,sour,IUPAC Dissocation Constants,"(2R,3S,4R,5R)-2-(hydroxymethyl)-5-[6-(methylamino)purin-9-yl]oxolane-3,4-diol"
O=C(O)c1cc(I)ccc1O,O=C(O)c1cc(I)ccc1O,sour,IUPAC Dissocation Constants,2-hydroxy-5-iodobenzoic acid
Clc1cc2[nH]c(Cl)nc2cn1,Clc1cc2[nH]c(Cl)nc2cn1,sour,IUPAC Dissocation Constants,"2,6-dichloro-3H-imidazo[4,5-c]pyridine"
Cc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,bitter,chemtastes_db,"1,5-dimethyl-2-phenylpyrazol-3-one"
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,bitter,phytocompounds_db,"methyl 5-ethylidene-4-[2-oxo-2-[[3,4,5-trihydroxy-6-[2-(4-hydroxyphenyl)ethoxy]oxan-2-yl]methoxy]ethyl]-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate"
C=CCCSCC(=O)O,C=CCCSCC(=O)O,sour,IUPAC Dissocation Constants,2-but-3-enylsulfanylacetic acid
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,bitter,chemtastes_db,"7-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one"
NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,chemtastes_db,4-amino-5-[[1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-5-oxopentanoic acid
O=C(O)c1cccc(O)c(=O)c1,O=C(O)c1cccc(O)c(=O)c1,sour,IUPAC Dissocation Constants,"4-hydroxy-3-oxocyclohepta-1,4,6-triene-1-carboxylic acid"
O=c1cc(O)[nH]cn1,O=c1cc(O)[nH]cn1,sour,IUPAC Dissocation Constants,4-hydroxy-1H-pyrimidin-6-one
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)CO)C2,C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)CO)C2,bitter,phytocompounds_db,"(5a-ethenyl-3,9-dimethylidene-2,8-dioxo-3a,4,5,6,9a,9b-hexahydrofuro[2,3-f]isochromen-4-yl) 2-(hydroxymethyl)prop-2-enoate"
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccc(O)c(O)c1,CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter,phytocompounds_db,"[5-[2-(3,4-dihydroxyphenyl)acetyl]oxy-3-hydroxy-2-(hydroxymethyl)-6-(4-hydroxy-2-methylbut-2-enoxy)oxan-4-yl] 2-phenylacetate"
CCCC(=O)OC(C)(C)C1CC=C(C)CC1,CCCC(=O)OC(C)(C)C1CC=C(C)CC1,sour,flavor_db,2-(4-methylcyclohex-3-en-1-yl)propan-2-yl butanoate
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,sour,IUPAC Dissocation Constants,"2-(2,4-dichlorophenoxy)propanoic acid"
Cc1ccc(S(=O)(=O)CCC(=O)O)cc1,Cc1ccc(S(=O)(=O)CCC(=O)O)cc1,bitter,chemtastes_db,3-(4-methylphenyl)sulfonylpropanoic acid
O=C(O)CS(=O)(=O)c1ccc(Cl)cc1,O=C(O)CS(=O)(=O)c1ccc(Cl)cc1,sour,IUPAC Dissocation Constants,2-(4-chlorophenyl)sulfonylacetic acid
CSC(=S)N(C)CC(=O)O,CSC(=S)N(C)CC(=O)O,sour,IUPAC Dissocation Constants,2-[methyl(methylsulfanylcarbothioyl)amino]acetic acid
CC(C)C(CC(=O)O)(CC(=O)O)C(C)C,CC(C)C(CC(=O)O)(CC(=O)O)C(C)C,sour,IUPAC Dissocation Constants,"3,3-di(propan-2-yl)pentanedioic acid"
Cc1cc(=O)oc2cc(O)ccc12,Cc1cc(=O)oc2cc(O)ccc12,bitter,phytocompounds_db,7-hydroxy-4-methylchromen-2-one
COc1cc([N+](=O)[O-])ccc1O,COc1cc([N+](=O)[O-])ccc1O,sour,IUPAC Dissocation Constants,2-methoxy-4-nitrophenol
CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,bitter,chemtastes_db,"2-(4,8-dimethylnona-3,7-dienyl)-6-methylocta-2,6-diene-1,8-diol"
Cn1cc2[nH]c(S)nc2nc1=O,Cn1cc2[nH]c(S)nc2nc1=O,sour,IUPAC Dissocation Constants,"1-methyl-8-sulfanylidene-7,9-dihydropurin-2-one"
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,sour,IUPAC Dissocation Constants,"2-hydroxy-3,5-dinitrobenzaldehyde"
Cc1nc2[nH]c(=O)n(C)c(=O)c2[nH]c1=O,Cc1nc2[nH]c(=O)n(C)c(=O)c2[nH]c1=O,sour,IUPAC Dissocation Constants,"3,7-dimethyl-1,5-dihydropteridine-2,4,6-trione"
O=C(O)C[Se]CC(=O)O,O=C(O)C[Se]CC(=O)O,sour,IUPAC Dissocation Constants,2-(carboxymethylselanyl)acetic acid
CCC(=O)OCCC(C)C,CCC(=O)OCCC(C)C,bitter,flavor_db,3-methylbutyl propanoate
O=C1CCc2ccc([N+](=O)[O-])c(O)c21,O=C1CCc2ccc([N+](=O)[O-])c(O)c21,sour,IUPAC Dissocation Constants,"7-hydroxy-6-nitro-2,3-dihydroinden-1-one"
CC(C)=CCCC(C)=CC(=O)O,CC(C)=CCCC(C)=CC(=O)O,sour,flavor_db,"3,7-dimethylocta-2,6-dienoic acid"
O=C(O)[GeH3],O=C(O)[GeH3],sour,IUPAC Dissocation Constants,germylformic acid
COC(=O)CC([N+](=O)[O-])[N+](=O)[O-],COC(=O)CC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,"methyl 3,3-dinitropropanoate"
O=Cc1cc2ccccc2o1,O=Cc1cc2ccccc2o1,bitter,flavor_db,1-benzofuran-2-carbaldehyde
Cc1ccc(N)c(C(=O)O)c1,Cc1ccc(N)c(C(=O)O)c1,sour,IUPAC Dissocation Constants,2-amino-5-methylbenzoic acid
O=C(O)O,O=C(O)O,sour,chemtastes_db,carbonic acid
C=C1CCC2C(=C)C(=O)OC2C=C(C)CCC1OO,C=C1CCC2C(=C)C(=O)OC2C=C(C)CCC1OO,bitter,chemtastes_db,"7-hydroperoxy-10-methyl-3,6-dimethylidene-4,5,7,8,9,11a-hexahydro-3aH-cyclodeca[b]furan-2-one"
Oc1ccc(C2COc3cc(O)ccc3C2)cc1,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,bitter,chemtastes_db,"3-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-7-ol"
Cc1cccc2c1[C@H](C(=O)O)[C@@]13CC(=O)[C@@](C)(CC[C@H]21)C3,Cc1cccc2c1[C@H](C(=O)O)[C@@]13CC(=O)[C@@](C)(CC[C@H]21)C3,sour,IUPAC Dissocation Constants,"(1S,2R,9S,12S)-4,12-dimethyl-13-oxotetracyclo[10.2.1.01,9.03,8]pentadeca-3,5,7-triene-2-carboxylic acid"
C=C(CO)C(=O)OC1CC(=C)C2CC(=O)C(=C)C2C2OC(=O)C(=C)C12,C=C(CO)C(=O)OC1CC(=C)C2CC(=O)C(=C)C2C2OC(=O)C(=C)C12,bitter,chemtastes_db,"(3,6,9-trimethylidene-2,8-dioxo-4,5,6a,7,9a,9b-hexahydro-3aH-azuleno[4,5-b]furan-4-yl) 2-(hydroxymethyl)prop-2-enoate"
CN(C)C(=S)OCC(=O)O,CN(C)C(=S)OCC(=O)O,sour,IUPAC Dissocation Constants,2-(dimethylcarbamothioyloxy)acetic acid
N[C@@H](COP(=O)(O)O)C(=O)O,N[C@@H](COP(=O)(O)O)C(=O)O,sour,IUPAC Dissocation Constants,(2S)-2-amino-3-phosphonooxypropanoic acid
O=C(Cc1ccc(O)c(O)c1)OCC1OC(OCC(=CCO)CO)C(O)C(O)C1O,O=C(Cc1ccc(O)c(O)c1)OCC1OC(OCC(=CCO)CO)C(O)C(O)C1O,bitter,phytocompounds_db,"[3,4,5-trihydroxy-6-[4-hydroxy-2-(hydroxymethyl)but-2-enoxy]oxan-2-yl]methyl 2-(3,4-dihydroxyphenyl)acetate"
O=C(O)C[Se]c1cccc(Cl)c1,O=C(O)C[Se]c1cccc(Cl)c1,sour,IUPAC Dissocation Constants,2-(3-chlorophenyl)selanylacetic acid
O=C(O)c1ccc([N+](=O)[O-])[se]1,O=C(O)c1ccc([N+](=O)[O-])[se]1,sour,IUPAC Dissocation Constants,5-nitroselenophene-2-carboxylic acid
O=C(O)CCC(NC(=O)c1ccccc1)C(=O)O,O=C(O)CCC(NC(=O)c1ccccc1)C(=O)O,sour,IUPAC Dissocation Constants,2-benzamidopentanedioic acid
S=c1cn[nH]c(=S)[nH]1,S=c1cn[nH]c(=S)[nH]1,sour,IUPAC Dissocation Constants,"2H-1,2,4-triazine-3,5-dithione"
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,sour,IUPAC Dissocation Constants,"3,5-dinitrobenzoic acid"
CNCC(O)c1cccc(O)c1,CNCC(O)c1cccc(O)c1,bitter,flavor_db,3-[1-hydroxy-2-(methylamino)ethyl]phenol
COC(=O)C12OCC34C(CC5C(C)=C(OC6OC(CO)C(O)C(O)C6O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)O)C24,COC(=O)C12OCC34C(CC5C(C)=C(OC6OC(CO)C(O)C(O)C6O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)O)C24,bitter,phytocompounds_db,"methyl 15,16-dihydroxy-3-(4-hydroxy-3,4-dimethylpent-2-enoyl)oxy-9,13-dimethyl-4,11-dioxo-10-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,18-dioxapentacyclo[12.5.0.01,6.02,17.08,13]nonadec-9-ene-17-carboxylate"
O=C(O)CS(=O)(=O)c1ccc(Br)cc1,O=C(O)CS(=O)(=O)c1ccc(Br)cc1,sour,IUPAC Dissocation Constants,2-(4-bromophenyl)sulfonylacetic acid
CN(C)C(=O)CCC([N+](=O)[O-])[N+](=O)[O-],CN(C)C(=O)CCC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,"N,N-dimethyl-4,4-dinitrobutanamide"
COc1c2c(cc3oc(CO)cc(=O)c13)OC(C(C)(C)O)C2,COc1c2c(cc3oc(CO)cc(=O)c13)OC(C(C)(C)O)C2,bitter,phytocompounds_db,"7-(hydroxymethyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-5-one"
Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,bitter,phytocompounds_db,"9,11,13,16,18,20-hexahydroxy-5,24-dimethyloctacyclo[13.11.1.12,10.03,8.04,25.019,27.021,26.014,28]octacosa-1(26),2,4(25),5,8,10,12,14(28),15(27),16,18,20,23-tridecaene-7,22-dione"
O=C(O)Cc1cccc(O)c(=O)c1C(=O)O,O=C(O)Cc1cccc(O)c(=O)c1C(=O)O,sour,IUPAC Dissocation Constants,"7-(carboxymethyl)-2-hydroxy-3-oxocyclohepta-1,4,6-triene-1-carboxylic acid"
Cc1cccc(NC(N)=O)c1,Cc1cccc(NC(N)=O)c1,bitter,chemtastes_db,(3-methylphenyl)urea
CCC(C)(C(=O)O)C(=O)O,CCC(C)(C(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,2-ethyl-2-methylpropanedioic acid
S=c1cnc2cnc[nH]c-2n1,S=c1cnc2cnc[nH]c-2n1,sour,IUPAC Dissocation Constants,8H-pteridine-7-thione
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,bitter,chemtastes_db,"1,1-diphenyl-4-piperidin-1-ylbutan-1-ol"
COCCCCC=C(C)C=NO,COCCCCC=C(C)C=NO,bitter,chemtastes_db,N-(7-methoxy-2-methylhept-2-enylidene)hydroxylamine
CN(C)Cc1cc(-c2ccccc2)cc(CN(C)C)c1O,CN(C)Cc1cc(-c2ccccc2)cc(CN(C)C)c1O,sour,IUPAC Dissocation Constants,"2,6-bis[(dimethylamino)methyl]-4-phenylphenol"
CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,bitter,chemtastes_db,"1-(1,3-benzodioxol-5-ylmethyl)-4-(3,7,11-trimethyldodeca-2,6,10-trienyl)piperazine"
O=C(O)c1cc([N+](=O)[O-])c[se]1,O=C(O)c1cc([N+](=O)[O-])c[se]1,sour,IUPAC Dissocation Constants,4-nitroselenophene-2-carboxylic acid
COc1ccccc1[Se]CC(=O)O,COc1ccccc1[Se]CC(=O)O,sour,IUPAC Dissocation Constants,2-(2-methoxyphenyl)selanylacetic acid
C=C(CO)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,C=C(CO)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,bitter,phytocompounds_db,"(15-hydroxy-5-methylidene-6-oxo-7,14,16-trioxatetracyclo[8.4.3.01,13.04,8]heptadec-9-en-3-yl) 2-(hydroxymethyl)prop-2-enoate"
O=C(O)C(O)C(O)C(O)C(=O)O,O=C(O)C(O)C(O)C(O)C(=O)O,sour,IUPAC Dissocation Constants,"2,3,4-trihydroxypentanedioic acid"
CCOC(=O)C=Cc1ccc(O)c(O)c1,CCOC(=O)C=Cc1ccc(O)c(O)c1,bitter,chemtastes_db,"ethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate"
Cc1ccc(C(=O)O)cc1,Cc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,4-methylbenzoic acid
Cc1nc(O)nc2[nH]nnc12,Cc1nc(O)nc2[nH]nnc12,sour,IUPAC Dissocation Constants,"7-methyl-2,4-dihydrotriazolo[4,5-d]pyrimidin-5-one"
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,bitter,chemtastes_db,"3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-17-one"
CC1=CCC(O)C(C)CC2OC(=O)C(C)C2CC1,CC1=CCC(O)C(C)CC2OC(=O)C(C)C2CC1,bitter,phytocompounds_db,"9-hydroxy-3,6,10-trimethyl-3a,4,5,8,9,10,11,11a-octahydro-3H-cyclodeca[b]furan-2-one"
Sc1ccc2ncccc2c1,Sc1ccc2ncccc2c1,sour,IUPAC Dissocation Constants,quinoline-6-thiol
Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,Cc1[nH]c(=O)[nH]c2nc(=O)cnc1-2,sour,IUPAC Dissocation Constants,"4-methyl-3,8-dihydropteridine-2,7-dione"
O=C1NS(=O)(=O)c2cc(I)ccc21,O=C1NS(=O)(=O)c2cc(I)ccc21,bitter,chemtastes_db,"6-iodo-1,1-dioxo-1,2-benzothiazol-3-one"
CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(OC5OC(CO)C(O)C(O)C5O)C(O)C4(C)C)C3(C)CCC12C,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(OC5OC(CO)C(O)C(O)C5O)C(O)C4(C)C)C3(C)CCC12C,bitter,phytocompounds_db,"[6-[3,16-dihydroxy-4,4,9,13,14-pentamethyl-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,7,8,10,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-hydroxy-2-methyl-5-oxohept-3-en-2-yl] acetate"
c1ccnnc1,c1ccnnc1,bitter,chemtastes_db,pyridazine
O=C(O)CSCSCC(=O)O,O=C(O)CSCSCC(=O)O,sour,IUPAC Dissocation Constants,2-(carboxymethylsulfanylmethylsulfanyl)acetic acid
Oc1cc(O)c2ccccc2n1,Oc1cc(O)c2ccccc2n1,sour,IUPAC Dissocation Constants,4-hydroxy-1H-quinolin-2-one
O=C(O)c1nnn(-c2ccccc2)c1C(=O)O,O=C(O)c1nnn(-c2ccccc2)c1C(=O)O,sour,IUPAC Dissocation Constants,"1-phenyltriazole-4,5-dicarboxylic acid"
Cc1n[nH]c(=S)o1,Cc1n[nH]c(=S)o1,sour,IUPAC Dissocation Constants,"5-methyl-3H-1,3,4-oxadiazole-2-thione"
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,bitter,phytocompounds_db,"21-methyl-3,13,21-triazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-2(10),4,6,8,15,17,19-heptaen-14-one"
COC(=O)C1=C(C(=O)O)C2CCC1C2,COC(=O)C1=C(C(=O)O)C2CCC1C2,sour,IUPAC Dissocation Constants,3-methoxycarbonylbicyclo[2.2.1]hept-2-ene-2-carboxylic acid
Cc1nc2c([nH]c1=O)c(=O)n(C)c(=O)n2C,Cc1nc2c([nH]c1=O)c(=O)n(C)c(=O)n2C,sour,IUPAC Dissocation Constants,"1,3,7-trimethyl-5H-pteridine-2,4,6-trione"
CCSCC(=O)O,CCSCC(=O)O,sour,IUPAC Dissocation Constants,2-ethylsulfanylacetic acid
CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,bitter,phytocompounds_db,"octadeca-9,12-dienoic acid"
Cn1nc(N)c(C(=O)O)n1,Cn1nc(N)c(C(=O)O)n1,sour,IUPAC Dissocation Constants,5-amino-2-methyltriazole-4-carboxylic acid
CC1OC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)cc2)C(O)C(O)C1O,CC1OC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)cc2)C(O)C(O)C1O,bitter,phytocompounds_db,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-2,3-dihydrochromen-4-one"
Cn1cnc([N+](=O)[O-])c1CC(=O)O,Cn1cnc([N+](=O)[O-])c1CC(=O)O,sour,IUPAC Dissocation Constants,2-(3-methyl-5-nitroimidazol-4-yl)acetic acid
O=c1cnc2[nH]cnc(=O)c2[nH]1,O=c1cnc2[nH]cnc(=O)c2[nH]1,sour,IUPAC Dissocation Constants,"3,5-dihydropteridine-4,6-dione"
Cn1cnc(=S)cc1O,Cn1cnc(=S)cc1O,sour,IUPAC Dissocation Constants,3-methyl-6-sulfanylpyrimidin-4-one
O=C(O)CCCCc1ccccc1,O=C(O)CCCCc1ccccc1,sour,IUPAC Dissocation Constants,5-phenylpentanoic acid
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,bitter,chemtastes_db,"5,7-dihydroxy-3-(4-methoxyphenyl)chromen-4-one"
CN1C(=O)c2ccc(S(N)(=O)=O)cc2S1(=O)=O,CN1C(=O)c2ccc(S(N)(=O)=O)cc2S1(=O)=O,bitter,chemtastes_db,"2-methyl-1,1,3-trioxo-1,2-benzothiazole-6-sulfonamide"
CCC(C)(OC(C)(CC)C(=O)O)C(=O)O,CCC(C)(OC(C)(CC)C(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,2-(2-carboxybutan-2-yloxy)-2-methylbutanoic acid
CCCCCC=CCCCCCCCC(=O)CC(O)COC(C)=O,CCCCCC=CCCCCCCCC(=O)CC(O)COC(C)=O,bitter,chemtastes_db,(2-hydroxy-4-oxooctadec-12-enyl) acetate
O=C(O)CCCCCC(=O)O,O=C(O)CCCCCC(=O)O,sour,IUPAC Dissocation Constants,heptanedioic acid
CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,bitter,chemtastes_db,"[6-(2,16-dihydroxy-4,4,9,13,14-pentamethyl-3,11-dioxo-2,7,8,10,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl)-6-hydroxy-2-methyl-5-oxohept-3-en-2-yl] acetate"
CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db,"2-[4-hydroxy-2-(hydroxymethyl)-6-[[6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-en-16-yl]oxy]-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol"
CC(=O)OCC(COC(C)=O)OC(C)=O,CC(=O)OCC(COC(C)=O)OC(C)=O,bitter,chemtastes_db,"2,3-diacetyloxypropyl acetate"
